sentence_idx,word,tag
556,учителите,O
556,ще,O
556,си,O
556,намерят,O
556,работа,O
556,",",O
556,особено,O
556,в,O
556,градовете,O
556,",",O
556,които,O
556,бързо,O
556,се,O
556,развиват,O
556,",",O
556,като,O
556,Бургас,B-LOC
556,",",O
556,Варна,B-LOC
556,",",O
556,София,B-LOC
556,.,O
557,Аз,O
557,питам,O
557,обаче,O
557,за,O
557,учебната,O
557,година,O
557,!,O
558,Ако,O
558,си,O
558,тръгнат,O
558,10%,O
558,от,O
558,учителите,O
558,в,O
558,София,B-LOC
558,",",O
558,какво,O
558,става,O
558,с,O
558,учебната,O
558,година,O
558,в,O
558,София,B-LOC
558,?,O
559,Ако,O
559,си,O
559,тръгнат,O
559,половината,O
559,учители,O
559,от,O
559,Бургас,B-LOC
559,",",O
559,какво,O
559,става,O
559,с,O
559,учебната,O
559,година,O
559,?,O
560,Вие,O
560,трябва,O
560,да,O
560,мислите,O
560,и,O
560,за,O
560,това,O
560,.,O
561,И,O
561,за,O
561,това,O
561,трябва,O
561,да,O
561,мислите,O
561,.,O
562,Не,O
562,може,O
562,да,O
562,мислите,O
562,само,O
562,от,O
562,тази,O
562,гледна,O
562,точка,O
562,",",O
562,от,O
562,която,O
562,развивате,O
562,аргументите,O
562,си,O
562,.,O
563,Господин,O
563,Лъчезар,B-PER
563,Иванов,I-PER
563,",",O
563,аз,O
563,приветствам,O
563,решението,O
563,на,O
563,господин,O
563,Бойко,B-PER
563,Борисов,I-PER
563,за,O
563,„,B-LOC
563,Младост,I-LOC
563,”,I-LOC
563,",",O
563,само,O
563,че,O
563,питам,O
563,защо,O
563,само,O
563,„,B-LOC
563,Младост,I-LOC
563,”,I-LOC
563,",",O
563,и,O
563,защо,O
563,само,O
563,няколко,O
563,месеца,O
563,?,O
564,Този,O
564,мораториум,O
564,трябва,O
564,да,O
564,бъде,O
564,поне,O
564,за,O
564,10,O
564,години,O
564,.,O
565,Колко,O
565,пъти,O
565,съм,O
565,ви,O
565,давал,O
565,за,O
565,пример,O
565,от,O
565,тази,O
565,трибуна,O
565,–,O
565,в,O
565,Лондон,B-LOC
565,има,O
565,100,O
565,-,O
565,годишен,O
565,мораториум,O
565,.,O
566,Там,O
566,няма,O
566,тези,O
566,престъпления,O
566,",",O
566,които,O
566,се,O
566,вършат,O
566,в,O
566,момента,O
566,срещу,O
566,българските,O
566,граждани,O
566,.,O
567,В,O
567,Лондон,B-LOC
567,",",O
567,казвал,O
567,съм,O
567,ви,O
567,го,O
567,тук,O
567,",",O
567,има,O
567,100,O
567,-,O
567,годишен,O
567,мораториум,O
567,.,O
568,Хората,O
568,са,O
568,решили,O
568,своите,O
568,проблеми,O
568,.,O
569,Примерно,O
569,при,O
569,различно,O
569,тълкуване,O
569,на,O
569,дефиницията,O
569,за,O
569,лекарствен,O
569,продукт,O
569,как,O
569,България,B-ORG
569,ще,O
569,може,O
569,да,O
569,отстоява,O
569,правата,O
569,ни,O
569,като,O
569,страна,O
569,членка,O
569,по,O
569,централизирана,O
569,процедура,O
569,",",O
569,която,O
569,се,O
569,провежда,O
569,в,O
569,Лондон,B-LOC
569,?,O
570,Там,O
570,работният,O
570,език,O
570,е,O
570,английският,O
570,и,O
570,се,O
570,ползва,O
570,английският,O
570,текст,O
570,.,O
571,Тоест,O
571,",",O
571,езиковата,O
571,разлика,O
571,",",O
571,която,O
571,се,O
571,получава,O
571,при,O
571,нас,O
571,",",O
571,и,O
571,странното,O
571,звучене,O
571,на,O
571,български,O
571,–,O
571,да,O
571,",",O
571,но,O
571,ние,O
571,не,O
571,можем,O
571,да,O
571,ползваме,O
571,в,O
571,международните,O
571,си,O
571,отношения,O
571,нашата,O
571,дефиниция,O
571,!,O
572,Английският,O
572,текст,O
572,е,O
572,„,O
572,презентед,O
572,ас,O
572,”,O
572,.,O
573,Ако,O
573,термините,O
573,",",O
573,които,O
573,ние,O
573,искаме,O
573,да,O
573,бъдат,O
573,приложени,O
573,към,O
573,тоя,O
573,закон,O
573,",",O
573,защото,O
573,на,O
573,много,O
573,места,O
573,искаме,O
573,документ,O
573,за,O
573,произход,O
573,",",O
573,бъдат,O
573,приложени,O
573,към,O
573,Бритиш,B-ORG
573,музеум,I-ORG
573,или,O
573,към,O
573,Пергамон,B-ORG
573,музеум,I-ORG
573,",",O
573,ще,O
573,настъпи,O
573,всемирна,O
573,катастрофа,O
573,.,O
574,Какво,O
574,да,O
574,ни,O
574,извадят,O
574,от,O
574,Бритиш,B-ORG
574,музеум,I-ORG
574,–,O
574,фактура,O
574,от,O
574,Наполеон,B-PER
574,Бонапарт,I-PER
574,",",O
574,че,O
574,е,O
574,пренесъл,O
574,половината,O
574,Египет,B-ORG
574,в,O
574,Лондон,B-LOC
574,?,O
574,!,O
575,Аз,O
575,бих,O
575,попитал,O
575,някой,O
575,интересува,O
575,ли,O
575,се,O
575,кой,O
575,е,O
575,кметът,O
575,на,O
575,Солун,B-LOC
575,или,O
575,на,O
575,Лондон,B-LOC
575,.,O
576,Пита,O
576,се,O
576,защо,O
576,тогава,O
576,позволяваме,O
576,друг,O
576,да,O
576,определя,O
576,тези,O
576,",",O
576,които,O
576,нас,O
576,да,O
576,управляват,O
576,!,O
577,Искам,O
577,да,O
577,спра,O
577,вашето,O
577,внимание,O
577,на,O
577,следното,O
577,.,O
578,След,O
578,като,O
578,бяха,O
578,установени,O
578,пропуски,O
578,",",O
578,грешки,O
578,",",O
578,проблеми,O
578,",",O
578,даже,O
578,и,O
578,случаи,O
578,на,O
578,корупция,O
578,",",O
578,правителството,O
578,беше,O
578,това,O
578,",",O
578,което,O
578,взе,O
578,и,O
578,съответните,O
578,мерки,O
578,.,O
579,Да,O
579,ви,O
579,припомня,O
579,",",O
579,аз,O
579,само,O
579,до,O
579,преди,O
579,три,O
579,месеца,O
579,бях,O
579,в,O
579,Берлин,B-LOC
579,.,O
580,Политическата,O
580,воля,O
580,на,O
580,министър-председателя,O
580,",",O
580,подкрепена,O
580,с,O
580,решението,O
580,на,O
580,тройната,O
580,коалиция,O
580,",",O
580,беше,O
580,да,O
580,има,O
580,промяна,O
580,",",O
580,да,O
580,има,O
580,адекватна,O
580,реакция,O
580,на,O
580,ситуацията,O
580,",",O
580,на,O
580,проблемите,O
580,",",O
580,на,O
580,грешките,O
580,",",O
580,на,O
580,дефицитите,O
580,и,O
580,на,O
580,пропуските,O
580,",",O
580,които,O
580,бяха,O
580,установени,O
580,.,O
581,И,O
581,искам,O
581,да,O
581,ви,O
581,припомня,O
581,",",O
581,че,O
581,аз,O
581,имах,O
581,среща,O
581,с,O
581,опозицията,O
581,.,O
582,Имахме,O
582,уговорка,O
582,",",O
582,уважаеми,O
582,дами,O
582,и,O
582,господа,O
582,от,O
582,опозицията,O
582,",",O
582,да,O
582,се,O
582,срещаме,O
582,много,O
582,по-често,O
582,в,O
582,тези,O
582,три,O
582,месеца,O
582,.,O
583,Вие,O
583,ми,O
583,обещахте,O
583,да,O
583,се,O
583,виждаме,O
583,поне,O
583,един,O
583,път,O
583,в,O
583,месеца,O
583,",",O
583,но,O
583,единствено,O
583,с,O
583,госпожа,O
583,Капон,O
583,и,O
583,господин,O
583,Йордан,B-PER
583,Бакалов,I-PER
583,се,O
583,виждахме,O
583,и,O
583,се,O
583,спази,O
583,уговорката,O
583,.,O
584,Останалите,O
584,за,O
584,съжаление,O
584,не,O
584,спазиха,O
584,уговорката,O
584,",",O
584,за,O
584,което,O
584,",",O
584,признавам,O
584,си,O
584,",",O
584,аз,O
584,се,O
584,чувствам,O
584,огорчена,O
584,и,O
584,разочарована,O
584,.,O
585,Да,O
585,отбележи,O
585,през,O
585,2009,O
585,г,O
585,.,O
585,двадесетата,O
585,годишнина,O
585,от,O
585,падането,O
585,на,O
585,Берлинската,O
585,стена,O
585,и,O
585,масовото,O
585,клане,O
585,на,O
585,площад,B-LOC
585,„,I-LOC
585,Тиенанмън,I-LOC
585,”,I-LOC
585,.,I-LOC
585,”,O
586,Аз,O
586,си,O
586,давам,O
586,сметка,O
586,",",O
586,че,O
586,такива,O
586,конкурси,O
586,бяха,O
586,проведени,O
586,",",O
586,но,O
586,не,O
586,по,O
586,Закона,O
586,за,O
586,обществените,O
586,поръчки,O
586,както,O
586,в,O
586,Берлин,B-LOC
586,след,O
586,падането,O
586,на,O
586,Берлинската,O
586,стена,O
586,",",O
586,така,O
586,и,O
586,в,O
586,Будапеща,B-LOC
586,",",O
586,в,O
586,Загреб,B-LOC
586,",",O
586,в,O
586,други,O
586,европейски,O
586,столици,O
586,.,O
587,В,O
587,момента,O
587,тече,O
587,подобен,O
587,конкурс,O
587,за,O
587,гр,O
587,.,O
588,Мека,B-LOC
588,в,O
588,Саудитска,B-ORG
588,Арабия,I-ORG
588,.,O
589,Но,O
589,",",O
589,забележете,O
589,",",O
589,навсякъде,O
589,са,O
589,международни,O
589,конкурси,O
589,с,O
589,участието,O
589,на,O
589,широк,O
589,кръг,O
589,архитекти,O
589,както,O
589,от,O
589,световен,O
589,мащаб,O
589,",",O
589,така,O
589,и,O
589,от,O
589,страните,O
589,",",O
589,в,O
589,които,O
589,ще,O
589,се,O
589,изграждат,O
589,подобни,O
589,комплекси,O
589,.,O
590,Завършвам,O
590,като,O
590,казвам,O
590,",",O
590,че,O
590,в,O
590,крайна,O
590,сметка,O
590,трябва,O
590,да,O
590,се,O
590,изградят,O
590,и,O
590,обходите,O
590,на,O
590,градовете,O
590,Монтана,B-LOC
590,и,O
590,Враца,B-LOC
590,.,O
591,Финализирана,O
591,е,O
591,процедура,O
591,за,O
591,доставка,O
591,на,O
591,автомобили,O
591,за,O
591,нуждите,O
591,на,O
591,всички,O
591,28,O
591,лечебни,O
591,заведения,O
591,.,O
592,На,O
592,заседание,O
592,от,O
592,27,O
592,юни,O
592,2008,O
592,г,O
592,.,O
593,Националният,O
593,координационен,O
593,комитет,O
593,за,O
593,борба,O
593,със,O
593,СПИН,O
593,и,O
593,туберкулоза,O
593,одобри,O
593,17,O
593,общини,O
593,",",O
593,областни,O
593,центрове,O
593,",",O
593,в,O
593,които,O
593,за,O
593,първи,O
593,път,O
593,ще,O
593,стартират,O
593,дейностите,O
593,по,O
593,превенция,O
593,на,O
593,заболяването,O
593,сред,O
593,уязвими,O
593,групи,O
593,за,O
593,периода,O
593,2008,O
593,-,O
593,2010,O
593,г,O
593,.,O
594,Това,O
594,е,O
594,за,O
594,подобряване,O
594,на,O
594,откриване,O
594,на,O
594,случаи,O
594,на,O
594,туберкулоза,O
594,и,O
594,успеха,O
594,от,O
594,лечението,O
594,им,O
594,сред,O
594,ромската,O
594,общност,O
594,.,O
595,Ще,O
595,работи,O
595,в,O
595,София,B-LOC
595,",",O
595,Пловдив,B-LOC
595,",",O
595,Монтана,B-LOC
595,",",O
595,Видин,B-LOC
595,",",O
595,Сливен,B-LOC
595,",",O
595,Враца,B-LOC
595,",",O
595,Бургас,B-LOC
595,",",O
595,Кюстендил,B-LOC
595,",",O
595,Хасково,B-LOC
595,",",O
595,Стара,B-LOC
595,Загора,I-LOC
595,",",O
595,Добрич,B-LOC
595,",",O
595,Варна,B-LOC
595,и,O
595,Пазарджик,B-LOC
595,.,O
596,Мога,O
596,да,O
596,илюстрирам,O
596,",",O
596,защото,O
596,такава,O
596,дискусия,O
596,се,O
596,водеше,O
596,например,O
596,в,O
596,Монтана,B-LOC
596,и,O
596,там,O
596,се,O
596,стигна,O
596,до,O
596,общото,O
596,разбиране,O
596,",",O
596,че,O
596,е,O
596,целесъобразно,O
596,да,O
596,се,O
596,даде,O
596,възможност,O
596,за,O
596,такова,O
596,завишаване,O
596,",",O
596,тъй,O
596,като,O
596,то,O
596,е,O
596,особено,O
596,необходимо,O
596,на,O
596,малките,O
596,и,O
596,средните,O
596,общини,O
596,–,O
596,без,O
596,такава,O
596,маневреност,O
596,те,O
596,няма,O
596,да,O
596,могат,O
596,да,O
596,осигуряват,O
596,необходимите,O
596,средства,O
596,за,O
596,съфинансиране,O
596,по,O
596,европейските,O
596,програми,O
596,.,O
597,Уважаеми,O
597,господин,O
597,министър,O
597,",",O
597,на,O
597,4,O
597,юли,O
597,2008,O
597,г,O
597,.,O
597,около,O
597,"12,00",O
597,ч,O
597,.,O
597,на,O
597,обяд,O
597,на,O
597,кръстовището,O
597,–,O
597,отклонението,O
597,към,O
597,кв,O
597,.,O
598,„,B-LOC
598,Долни,I-LOC
598,Богров,I-LOC
598,”,I-LOC
598,в,O
598,посока,O
598,Варна,B-LOC
598,",",O
598,при,O
598,подаден,O
598,червен,O
598,сигнал,O
598,на,O
598,светофарната,O
598,уредба,O
598,–,O
598,знаете,O
598,",",O
598,този,O
598,случай,O
598,беше,O
598,и,O
598,широко,O
598,оповестен,O
598,",",O
598,аз,O
598,преустанових,O
598,движението,O
598,на,O
598,управлявания,O
598,от,O
598,мен,O
598,автомобил,O
598,.,O
599,Автомобилът,O
599,",",O
599,който,O
599,се,O
599,намира,O
599,непосредствено,O
599,зад,O
599,мен,O
599,",",O
599,марка,O
599,„,O
599,Ауди,O
599,”,O
599,",",O
599,модел,O
599,„,O
599,А8,O
599,”,O
599,",",O
599,сребрист,O
599,с,O
599,държавен,O
599,контролен,O
599,номер,O
599,С5255МВ,O
599,",",O
599,подавайки,O
599,звуков,O
599,сигнал,O
599,„,O
599,клаксон,O
599,”,O
599,и,O
599,светлинен,O
599,сигнал,O
599,–,O
599,къси,O
599,светлини,O
599,",",O
599,се,O
599,опита,O
599,да,O
599,ме,O
599,принуди,O
599,да,O
599,премина,O
599,на,O
599,червен,O
599,сигнал,O
599,на,O
599,светофара,O
599,и,O
599,да,O
599,му,O
599,освободя,O
599,пътното,O
599,платно,O
599,за,O
599,движение,O
599,.,O
600,След,O
600,като,O
600,потеглихме,O
600,при,O
600,разрешителен,O
600,сигнал,O
600,на,O
600,светофара,O
600,същият,O
600,автомобил,O
600,започва,O
600,да,O
600,ме,O
600,натиска,O
600,",",O
600,така,O
600,да,O
600,се,O
600,каже,O
600,",",O
600,да,O
600,увелича,O
600,скоростта,O
600,над,O
600,позволената,O
600,–,O
600,там,O
600,ограничението,O
600,е,O
600,40,O
600,километра,O
600,.,O
601,Поради,O
601,невъзможност,O
601,да,O
601,мина,O
601,в,O
601,другата,O
601,лента,O
601,аз,O
601,се,O
601,движех,O
601,с,O
601,тази,O
601,скорост,O
601,.,O
602,След,O
602,като,O
602,не,O
602,увеличих,O
602,скоростта,O
602,горепосоченият,O
602,автомобил,O
602,",",O
602,движейки,O
602,се,O
602,зад,O
602,мен,O
602,",",O
602,подаде,O
602,светлинен,O
602,сигнал,O
602,–,O
602,синя,O
602,лампа,O
602,",",O
602,от,O
602,тези,O
602,",",O
602,модерните,O
602,сега,O
602,",",O
602,които,O
602,са,O
602,светкащите,O
602,на,O
602,предното,O
602,стъкло,O
602,.,O
603,След,O
603,като,O
603,обаче,O
603,успях,O
603,да,O
603,се,O
603,преустроя,O
603,в,O
603,дясната,O
603,лента,O
603,автомобилът,O
603,бързо,O
603,се,O
603,шмугна,O
603,и,O
603,изравнявайки,O
603,се,O
603,с,O
603,мен,O
603,водачът,O
603,",",O
603,който,O
603,държеше,O
603,пистолет,O
603,в,O
603,дясната,O
603,си,O
603,ръка,O
603,",",O
603,с,O
603,гримаса,O
603,на,O
603,лице,O
603,опря,O
603,пистолета,O
603,в,O
603,слепоочието,O
603,си,O
603,и,O
603,каза,O
603,някакви,O
603,думи,O
603,",",O
603,които,O
603,аз,O
603,не,O
603,мога,O
603,да,O
603,възприема,O
603,.,O
604,След,O
604,този,O
604,инцидент,O
604,веднага,O
604,се,O
604,обадих,O
604,на,O
604,телефон,O
604,166,O
604,и,O
604,уведомих,O
604,операторката,O
604,.,O
605,Тя,O
605,ми,O
605,каза,O
605,:,O
605,ще,O
605,предупредя,O
605,колегите,O
605,да,O
605,спрат,O
605,колата,O
605,и,O
605,да,O
605,извършат,O
605,проверка,O
605,на,O
605,водача,O
605,.,O
606,Тъй,O
606,като,O
606,до,O
606,Ботевград,B-LOC
606,по,O
606,магистрала,B-LOC
606,„,I-LOC
606,Тракия,I-LOC
606,”,I-LOC
606,нямаше,O
606,автопатрул,O
606,въпросният,O
606,автомобил,O
606,вероятно,O
606,не,O
606,е,O
606,спрян,O
606,за,O
606,проверка,O
606,.,O
607,В,O
607,град,O
607,Враца,B-LOC
607,аз,O
607,подадох,O
607,по,O
607,надлежния,O
607,ред,O
607,",",O
607,съответно,O
607,жалба,O
607,с,O
607,вх,O
607,.,O
607,№,O
607,21,O
607,-,O
607,997,O
607,от,O
607,4,O
607,юли,O
607,2008,O
607,г,O
607,.,O
608,В,O
608,него,O
608,вече,O
608,записахме,O
608,първите,O
608,пет,O
608,свои,O
608,номинации,O
608,.,O
609,Това,O
609,са,O
609,нестинарството,O
609,–,O
609,българска,O
609,магия,O
609,с,O
609,огнена,O
609,жарава,O
609,",",O
609,традиционни,O
609,обреди,O
609,и,O
609,празници,O
609,в,O
609,с,O
609,.,O
610,Българи,B-LOC
610,",",O
610,община,O
610,Царево,B-LOC
610,",",O
610,област,O
610,Бургас,B-LOC
610,;,O
610,Калуша,O
610,–,O
610,стародавен,O
610,обред,O
610,",",O
610,запазен,O
610,за,O
610,поколенията,O
610,",",O
610,обредно,O
610,танцуване,O
610,",",O
610,с,O
610,.,O
611,Хърлец,B-LOC
611,",",O
611,община,O
611,Козлодуй,B-LOC
611,",",O
611,област,O
611,Враца,B-LOC
611,;,O
611,Дянко,B-PER
611,Дянков,I-PER
611,–,O
611,майстор,O
611,на,O
611,старинни,O
611,оръжия,O
611,",",O
611,традиционни,O
611,занаяти,O
611,",",O
611,град,O
611,Априлци,B-LOC
611,",",O
611,област,O
611,Ловешка,B-LOC
611,;,O
611,двугласно,O
611,пеене,O
611,в,O
611,град,O
611,Неделино,B-LOC
611,–,O
611,традиционно,O
611,пеене,O
611,и,O
611,свирене,O
611,в,O
611,град,O
611,Неделино,B-LOC
611,",",O
611,област,O
611,Смолян,B-LOC
611,и,O
611,традиционна,O
611,Василешка,O
611,сватба,O
611,–,O
611,традиционни,O
611,обреди,O
611,и,O
611,празници,O
611,",",O
611,традиционни,O
611,танци,O
611,",",O
611,град,O
611,Момин,B-LOC
611,проход,I-LOC
611,",",O
611,община,O
611,Костенец,B-LOC
611,",",O
611,област,O
611,София,B-LOC
611,.,O
612,Финализирана,O
612,е,O
612,процедура,O
612,за,O
612,доставка,O
612,на,O
612,автомобили,O
612,за,O
612,нуждите,O
612,на,O
612,всички,O
612,28,O
612,лечебни,O
612,заведения,O
612,.,O
613,На,O
613,заседание,O
613,от,O
613,27,O
613,юни,O
613,2008,O
613,г,O
613,.,O
614,Националният,O
614,координационен,O
614,комитет,O
614,за,O
614,борба,O
614,със,O
614,СПИН,O
614,и,O
614,туберкулоза,O
614,одобри,O
614,17,O
614,общини,O
614,",",O
614,областни,O
614,центрове,O
614,",",O
614,в,O
614,които,O
614,за,O
614,първи,O
614,път,O
614,ще,O
614,стартират,O
614,дейностите,O
614,по,O
614,превенция,O
614,на,O
614,заболяването,O
614,сред,O
614,уязвими,O
614,групи,O
614,за,O
614,периода,O
614,2008,O
614,-,O
614,2010,O
614,г,O
614,.,O
615,Това,O
615,е,O
615,за,O
615,подобряване,O
615,на,O
615,откриване,O
615,на,O
615,случаи,O
615,на,O
615,туберкулоза,O
615,и,O
615,успеха,O
615,от,O
615,лечението,O
615,им,O
615,сред,O
615,ромската,O
615,общност,O
615,.,O
616,Ще,O
616,работи,O
616,в,O
616,София,B-LOC
616,",",O
616,Пловдив,B-LOC
616,",",O
616,Монтана,B-LOC
616,",",O
616,Видин,B-LOC
616,",",O
616,Сливен,B-LOC
616,",",O
616,Враца,B-LOC
616,",",O
616,Бургас,B-LOC
616,",",O
616,Кюстендил,B-LOC
616,",",O
616,Хасково,B-LOC
616,",",O
616,Стара,B-LOC
616,Загора,I-LOC
616,",",O
616,Добрич,B-LOC
616,",",O
616,Варна,B-LOC
616,и,O
616,Пазарджик,B-LOC
616,.,O
617,Това,O
617,",",O
617,което,O
617,в,O
617,момента,O
617,се,O
617,иска,O
617,да,O
617,бъде,O
617,насочено,O
617,и,O
617,да,O
617,бъде,O
617,узаконено,O
617,",",O
617,е,O
617,фактически,O
617,приключено,O
617,",",O
617,защото,O
617,всички,O
617,знаем,O
617,в,O
617,родните,O
617,си,O
617,места,O
617,кой,O
617,кои,O
617,територии,O
617,държи,O
617,.,O
618,Всички,O
618,знаят,O
618,около,O
618,Пловдив,B-LOC
618,кой,O
618,държи,O
618,Тъмръш,B-ORG
618,.,O
619,Всички,O
619,например,O
619,знаят,O
619,кой,O
619,държи,O
619,онази,O
619,скандална,O
619,част,O
619,от,O
619,Троянския,B-LOC
619,балкан,I-LOC
619,и,O
619,как,O
619,не,O
619,се,O
619,намери,O
619,сила,O
619,в,O
619,Четиридесетото,B-ORG
619,Народно,I-ORG
619,събрание,I-ORG
619,през,O
619,това,O
619,управление,O
619,",",O
619,въпреки,O
619,медиите,O
619,",",O
619,въпреки,O
619,бунтовете,O
619,на,O
619,място,O
619,на,O
619,цялото,O
619,народонаселение,O
619,",",O
619,да,O
619,спре,O
619,това,O
619,безумие,O
619,?,O
619,!,O
620,Всъщност,O
620,Национално,B-ORG
620,движение,I-ORG
620,Симеон,I-ORG
620,Втори,I-ORG
620,е,O
620,разпределило,O
620,териториите,O
620,",",O
620,разпределило,O
620,е,O
620,резерватите,O
620,и,O
620,сега,O
620,не,O
620,са,O
620,прави,O
620,нищо,O
620,друго,O
620,с,O
620,този,O
620,закон,O
620,",",O
620,освен,O
620,да,O
620,се,O
620,канализира,O
620,и,O
620,да,O
620,се,O
620,узакони,O
620,това,O
620,.,O
621,Уважаеми,O
621,господин,O
621,председателю,O
621,",",O
621,уважаеми,O
621,госпожи,O
621,и,O
621,господа,O
621,народни,O
621,представители,O
621,!,O
622,Уважаеми,O
622,господин,O
622,Чачев,B-PER
622,",",O
622,видях,O
622,на,O
622,ревера,O
622,Ви,O
622,един,O
622,стикер,O
622,",",O
622,на,O
622,който,O
622,пише,O
622,",",O
622,ако,O
622,забелязах,O
622,:,O
622,„,O
622,Аз,O
622,съм,O
622,европеец,O
622,!,O
622,”,O
622,.,O
623,Искам,O
623,аз,O
623,да,O
623,Ви,O
623,попитам,O
623,:,O
623,европейско,O
623,ли,O
623,е,O
623,поведението,O
623,на,O
623,вашата,O
623,политическа,O
623,сила,O
623,",",O
623,.,O
623,.,O
623,.,O
624,(,O
624,реплика,O
624,от,O
624,народния,O
624,представител,O
624,Иван,B-PER
624,Иванов,I-PER
624,),O
624,която,O
624,дори,O
624,на,O
624,националния,O
624,празник,O
624,–,O
624,Деня,O
624,на,O
624,Съединението,O
624,",",O
624,не,O
624,е,O
624,в,O
624,състояние,O
624,да,O
624,надхвърли,O
624,своите,O
624,дребни,O
624,политически,O
624,страсти,O
624,и,O
624,интереси,O
624,и,O
624,да,O
624,организира,O
624,грозни,O
624,",",O
624,от,O
624,20,O
624,-,O
624,ина,O
624,души,O
624,",",O
624,агитки,O
624,",",O
624,включващи,O
624,бивши,O
624,кметове,O
624,на,O
624,град,O
624,Пловдив,B-LOC
624,",",O
624,да,O
624,опорочавате,O
624,националния,O
624,празник,O
624,.,O
625,Това,O
625,определено,O
625,",",O
625,не,O
625,само,O
625,според,O
625,мен,O
625,",",O
625,не,O
625,е,O
625,европейско,O
625,поведение,O
625,.,O
626,Затова,O
626,би,O
626,трябвало,O
626,всички,O
626,представители,O
626,на,O
626,вашата,O
626,сила,O
626,",",O
626,която,O
626,използва,O
626,такива,O
626,методи,O
626,",",O
626,в,O
626,такива,O
626,национални,O
626,дни,O
626,да,O
626,свали,O
626,стикера,O
626,„,O
626,Аз,O
626,съм,O
626,европеец,O
626,!,O
626,”,O
627,от,O
627,своите,O
627,ревери,O
627,.,O
628,Въпросът,O
628,е,O
628,:,O
628,какво,O
628,се,O
628,направи,O
628,тогава,O
628,за,O
628,защита,O
628,на,O
628,гражданите,O
628,?,O
629,Това,O
629,бедствие,O
629,ли,O
629,беше,O
629,",",O
629,авария,O
629,ли,O
629,беше,O
629,?,O
630,Беше,O
630,една,O
630,мъчителна,O
630,",",O
630,продължителна,O
630,тема,O
630,.,O
631,Така,O
631,и,O
631,не,O
631,се,O
631,определи,O
631,точно,O
631,какво,O
631,е,O
631,",",O
631,а,O
631,това,O
631,е,O
631,важно,O
631,",",O
631,защото,O
631,именно,O
631,по,O
631,тези,O
631,закони,O
631,тежестта,O
631,на,O
631,отговорностите,O
631,се,O
631,определя,O
631,именно,O
631,от,O
631,това,O
631,каква,O
631,е,O
631,възникналата,O
631,ситуация,O
631,и,O
631,Вие,O
631,се,O
631,занимавахте,O
631,много,O
631,повече,O
631,с,O
631,това,O
631,да,O
631,класифицирате,O
631,събитието,O
631,",",O
631,за,O
631,да,O
631,можете,O
631,максимално,O
631,да,O
631,се,O
631,дистанцирате,O
631,от,O
631,него,O
631,",",O
631,а,O
631,не,O
631,с,O
631,това,O
631,защитени,O
631,ли,O
631,са,O
631,добре,O
631,",",O
631,направено,O
631,ли,O
631,е,O
631,нещо,O
631,да,O
631,бъдат,O
631,защитени,O
631,живота,O
631,и,O
631,здравето,O
631,на,O
631,хората,O
631,",",O
631,тъй,O
631,като,O
631,хората,O
631,се,O
631,евакуираха,O
631,сами,O
631,",",O
631,други,O
631,",",O
631,които,O
631,бяха,O
631,евакуирани,O
631,по,O
631,някакъв,O
631,начин,O
631,",",O
631,с,O
631,някакви,O
631,автобуси,O
631,близо,O
631,до,O
631,възникналото,O
631,събитие,O
631,–,O
631,оставени,O
631,на,O
631,една,O
631,поляна,O
631,дори,O
631,и,O
631,без,O
631,вода,O
631,.,O
632,Но,O
632,във,O
632,всички,O
632,ситуации,O
632,:,O
632,обгазяване,O
632,на,O
632,Пловдив,B-LOC
632,",",O
632,наводнения,O
632,",",O
632,пожари,O
632,",",O
632,пожари,O
632,на,O
632,сметища,O
632,",",O
632,там,O
632,",",O
632,където,O
632,наистина,O
632,се,O
632,развива,O
632,и,O
632,висока,O
632,температура,O
632,и,O
632,гори,O
632,органика,O
632,",",O
632,и,O
632,това,O
632,е,O
632,възможност,O
632,за,O
632,отделяне,O
632,на,O
632,доста,O
632,токсични,O
632,вещества,O
632,",",O
632,досега,O
632,не,O
632,сме,O
632,наблюдавали,O
632,реакция,O
632,на,O
632,„,B-ORG
632,Гражданска,I-ORG
632,защита,I-ORG
632,”,I-ORG
632,в,O
632,посока,O
632,предпазване,O
632,на,O
632,гражданите,O
632,–,O
632,живота,O
632,и,O
632,здравето,O
632,им,O
632,",",O
632,най-вече,O
632,под,O
632,формата,O
632,на,O
632,лични,O
632,предпазни,O
632,средства,O
632,.,O
633,До,O
633,момента,O
633,не,O
633,сме,O
633,били,O
633,свидетели,O
633,на,O
633,такива,O
633,действия,O
633,",",O
633,а,O
633,това,O
633,са,O
633,неща,O
633,",",O
633,които,O
633,са,O
633,изключително,O
633,важни,O
633,.,O
634,В,O
634,Челопечене,B-LOC
634,се,O
634,отделяха,O
634,оксиди,O
634,.,O
635,Не,O
635,се,O
635,знаеше,O
635,нито,O
635,концентрацията,O
635,",",O
635,нито,O
635,колко,O
635,ще,O
635,продължи,O
635,това,O
635,",",O
635,нито,O
635,ще,O
635,гръмнат,O
635,ли,O
635,тези,O
635,21,O
635,тона,O
635,тротил,O
635,или,O
635,няма,O
635,да,O
635,гръмнат,O
635,",",O
635,там,O
635,ли,O
635,са,O
635,или,O
635,не,O
635,.,O
636,Дадоха,O
636,се,O
636,някакви,O
636,съвети,O
636,за,O
636,мокри,O
636,кърпи,O
636,",",O
636,но,O
636,тогава,O
636,",",O
636,когато,O
636,се,O
636,насища,O
636,атмосферата,O
636,с,O
